scenario,scale_up,depth,p50_ms,p95_ms,p99_ms,tps
B-2,,4,83.56768849989749,91.383936950524,122.96814171997539,11.818314707502553
B-2,,8,82.98315599995476,89.5663545496518,95.17419625981347,11.969662961640108
B-2,,12,82.61584750016482,87.94346019990371,92.84799169970029,12.019213390126954
B-2,,16,85.67004999986239,93.2841006003855,99.72211789950961,11.580253998253246
