scenario,scale_up,depth,p50_ms,p95_ms,p99_ms,tps
C-2,,4,0.05558749990086653,0.5398843999955716,1.44767722992583,8385.400380592368
C-2,,8,0.07566850013063231,0.5594109500634659,1.2022385000591385,7251.201487850879
C-2,,12,0.0591250002344168,0.49757180029246234,1.0106971198683823,8062.503754050319
C-2,,16,0.05387350006458291,0.5446320001965432,1.3736009397644011,8915.365543357437
