scenario,scale_up,depth,p50_ms,p95_ms,p99_ms,tps
C-2,,2,0.7179335007094778,3.957324149996566,4.777240829898801,1244.1535667055048
C-2,,4,0.5965779992038733,1.3695289020688506,1.4535785828047665,1926.260809933015
C-2,,6,0.7528670003011939,3.7495513492103782,4.538323068736645,1267.4022245914964
C-2,,8,0.8824719998301589,3.0165542511895183,3.387819651652535,1078.4674590311279
